<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.26	20:30:00	2032.894	2033.662	2032.716	2033.264	758	0	200
2024.02.26	20:45:00	2033.263	2033.396	2031.912	2032.320	744	0	199
2024.02.26	21:00:00	2032.284	2032.284	2031.579	2031.722	437	0	199
2024.02.26	21:15:00	2031.720	2031.770	2031.348	2031.501	359	0	200
2024.02.26	21:30:00	2031.519	2031.519	2031.069	2031.147	424	0	200
2024.02.26	21:45:00	2031.147	2031.393	2030.832	2031.207	357	0	200
2024.02.26	23:00:00	2031.052	2031.052	2030.397	2030.567	346	0	599
2024.02.26	23:15:00	2030.570	2030.850	2030.365	2030.619	290	0	600
2024.02.26	23:30:00	2030.615	2031.234	2030.604	2031.148	412	0	600
2024.02.26	23:45:00	2031.167	2031.420	2030.572	2031.073	370	0	599
2024.02.27	00:00:00	2030.986	2032.470	2030.986	2031.941	645	0	199
2024.02.27	00:15:00	2031.948	2032.394	2031.232	2031.867	563	0	200
2024.02.27	00:30:00	2031.864	2032.061	2031.206	2031.226	645	0	199
2024.02.27	00:45:00	2031.220	2031.696	2031.032	2031.444	512	0	200
2024.02.27	01:00:00	2031.470	2032.854	2031.203	2032.854	795	0	199
2024.02.27	01:15:00	2032.857	2033.069	2032.408	2032.541	698	0	200
2024.02.27	01:30:00	2032.546	2033.456	2032.369	2033.264	708	0	200
2024.02.27	01:45:00	2033.248	2033.733	2032.810	2033.549	646	0	200
2024.02.27	02:00:00	2033.584	2033.889	2033.235	2033.450	610	0	199
2024.02.27	02:15:00	2033.445	2033.464	2032.530	2032.930	633	0	200
2024.02.27	02:30:00	2032.923	2034.579	2032.753	2034.077	648	0	199
2024.02.27	02:45:00	2034.061	2034.122	2032.668	2032.708	625	0	200
2024.02.27	03:00:00	2032.709	2033.256	2032.312	2032.418	609	0	199
2024.02.27	03:15:00	2032.399	2032.926	2032.329	2032.582	529	0	200
2024.02.27	03:30:00	2032.575	2032.958	2032.490	2032.552	459	0	200
2024.02.27	03:45:00	2032.566	2033.435	2032.443	2033.372	490	0	200
2024.02.27	04:00:00	2033.365	2034.161	2033.362	2033.850	481	0	200
2024.02.27	04:15:00	2033.849	2034.059	2033.660	2033.945	451	0	199
2024.02.27	04:30:00	2033.990	2034.537	2033.854	2034.222	512	0	200
2024.02.27	04:45:00	2034.222	2034.325	2033.484	2033.711	511	0	200
2024.02.27	05:00:00	2033.706	2033.847	2033.073	2033.325	628	0	200
2024.02.27	05:15:00	2033.308	2033.372	2032.773	2032.818	621	0	199
2024.02.27	05:30:00	2032.832	2033.583	2032.822	2033.304	658	0	200
2024.02.27	05:45:00	2033.303	2033.957	2033.203	2033.581	616	0	200
2024.02.27	06:00:00	2033.578	2033.757	2033.205	2033.440	633	0	200
2024.02.27	06:15:00	2033.488	2033.902	2033.306	2033.804	580	0	200
2024.02.27	06:30:00	2033.782	2034.947	2033.685	2033.688	696	0	200
2024.02.27	06:45:00	2033.691	2034.038	2033.276	2033.466	667	0	200
2024.02.27	07:00:00	2033.461	2034.717	2033.207	2034.690	706	0	200
2024.02.27	07:15:00	2034.681	2035.791	2034.351	2034.859	777	0	199
2024.02.27	07:30:00	2034.814	2036.180	2034.814	2036.054	856	0	200
2024.02.27	07:45:00	2036.062	2036.137	2035.246	2035.386	820	0	200
2024.02.27	08:00:00	2035.380	2035.731	2034.573	2035.625	958	0	200
2024.02.27	08:15:00	2035.635	2037.448	2035.573	2037.301	951	0	200
2024.02.27	08:30:00	2037.342	2039.170	2037.077	2038.659	1041	0	200
2024.02.27	08:45:00	2038.626	2039.471	2037.448	2038.063	1063	0	200
2024.02.27	09:00:00	2038.025	2038.120	2037.057	2037.237	927	0	200
2024.02.27	09:15:00	2037.212	2037.416	2036.404	2036.566	839	0	199
2024.02.27	09:30:00	2036.568	2036.732	2035.391	2035.624	872	0	199
2024.02.27	09:45:00	2035.607	2037.224	2035.306	2036.568	990	0	200
2024.02.27	10:00:00	2036.572	2036.702	2035.276	2035.276	912	0	200
2024.02.27	10:15:00	2035.341	2036.036	2034.825	2035.914	929	0	199
2024.02.27	10:30:00	2035.927	2036.359	2034.602	2035.778	1007	0	199
2024.02.27	10:45:00	2035.782	2036.517	2035.430	2036.392	825	0	200
2024.02.27	11:00:00	2036.449	2036.861	2036.077	2036.495	834	0	200
2024.02.27	11:15:00	2036.542	2037.215	2035.573	2035.607	911	0	200
2024.02.27	11:30:00	2035.606	2037.824	2035.488	2037.740	853	0	199
2024.02.27	11:45:00	2037.788	2038.736	2037.600	2038.172	923	0	199
2024.02.27	12:00:00	2038.182	2039.104	2037.657	2038.382	960	0	200
2024.02.27	12:15:00	2038.365	2038.557	2037.389	2038.393	885	0	200
2024.02.27	12:30:00	2038.383	2038.394	2037.058	2037.269	1054	0	200
2024.02.27	12:45:00	2037.274	2038.504	2037.234	2038.222	1055	0	199
2024.02.27	13:00:00	2038.278	2038.631	2036.567	2036.968	1154	0	199
2024.02.27	13:15:00	2036.943	2037.223	2036.012	2036.632	1209	0	199
2024.02.27	13:30:00	2036.672	2038.461	2035.620	2035.833	1554	0	200
2024.02.27	13:45:00	2035.822	2036.826	2035.170	2035.461	1144	0	200
2024.02.27	14:00:00	2035.418	2035.630	2033.587	2033.881	1299	0	199
2024.02.27	14:15:00	2033.826	2036.503	2033.638	2036.297	1397	0	199
2024.02.27	14:30:00	2036.258	2036.383	2033.696	2034.869	1526	0	199
2024.02.27	14:45:00	2034.902	2035.783	2034.320	2034.917	1353	0	199
2024.02.27	15:00:00	2034.977	2037.090	2033.536	2034.003	1955	0	199
2024.02.27	15:15:00	2034.082	2035.405	2034.016	2034.495	1344	0	199
2024.02.27	15:30:00	2034.471	2034.732	2032.992	2033.387	1176	0	199
2024.02.27	15:45:00	2033.342	2035.635	2033.296	2033.746	1195	0	199
2024.02.27	16:00:00	2033.794	2034.105	2032.305	2032.551	1204	0	200
2024.02.27	16:15:00	2032.564	2034.077	2031.760	2033.911	1162	0	199
2024.02.27	16:30:00	2033.941	2034.224	2032.598	2032.984	1005	0	200
2024.02.27	16:45:00	2033.016	2034.255	2032.560	2033.089	958	0	199
2024.02.27	17:00:00	2033.093	2033.093	2030.930	2030.969	940	0	199
2024.02.27	17:15:00	2030.961	2031.170	2030.001	2030.108	964	0	200
2024.02.27	17:30:00	2030.099	2031.378	2029.652	2030.749	916	0	199
2024.02.27	17:45:00	2030.803	2032.260	2030.803	2032.209	952	0	199
2024.02.27	18:00:00	2032.206	2035.209	2031.940	2035.004	1171	0	199
2024.02.27	18:15:00	2034.972	2036.025	2034.123	2034.477	1221	0	199
2024.02.27	18:30:00	2034.439	2034.439	2032.820	2033.008	951	0	199
2024.02.27	18:45:00	2033.009	2033.202	2031.897	2032.385	936	0	200
2024.02.27	19:00:00	2032.350	2032.450	2031.614	2031.738	773	0	200
2024.02.27	19:15:00	2031.733	2032.149	2029.992	2030.933	890	0	200
2024.02.27	19:30:00	2030.932	2031.172	2029.716	2030.094	823	0	200
2024.02.27	19:45:00	2030.062	2030.330	2029.350	2030.214	846	0	200
2024.02.27	20:00:00	2030.215	2030.215	2029.001	2029.480	811	0	200
2024.02.27	20:15:00	2029.529	2029.889	2028.678	2029.111	734	0	199
2024.02.27	20:30:00	2029.131	2030.151	2029.131	2030.036	665	0	200
2024.02.27	20:45:00	2030.041	2030.335	2029.730	2030.161	753	0	200
2024.02.27	21:00:00	2030.202	2030.240	2029.973	2030.130	421	0	200
2024.02.27	21:15:00	2030.124	2030.226	2029.797	2029.829	396	0	200
2024.02.27	21:30:00	2029.835	2030.432	2029.830	2030.304	375	0	200
2024.02.27	21:45:00	2030.307	2030.570	2029.834	2030.387	335	0	199
2024.02.27	23:00:00	2030.073	2030.329	2029.428	2030.253	352	0	599
2024.02.27	23:15:00	2030.219	2030.625	2029.947	2030.576	325	0	600
2024.02.27	23:30:00	2030.598	2030.673	2030.358	2030.605	270	0	600
2024.02.27	23:45:00	2030.602	2030.730	2029.852	2030.090	318	0	599
2024.02.28	00:00:00	2029.968	2030.131	2029.100	2029.589	607	0	200
2024.02.28	00:15:00	2029.598	2030.733	2029.464	2030.110	574	0	199
2024.02.28	00:30:00	2030.166	2030.836	2029.746	2030.621	648	0	199
2024.02.28	00:45:00	2030.626	2031.226	2030.503	2030.771	636	0	199
2024.02.28	01:00:00	2030.755	2031.156	2029.708	2030.881	1033	0	199
2024.02.28	01:15:00	2030.897	2032.350	2030.725	2032.068	738	0	200
2024.02.28	01:30:00	2032.043	2033.367	2031.981	2033.171	692	0	199
2024.02.28	01:45:00	2033.162	2033.694	2032.718	2033.362	687	0	200
2024.02.28	02:00:00	2033.372	2033.581	2032.238	2032.777	747	0	200
2024.02.28	02:15:00	2032.797	2032.872	2031.807	2032.268	716	0	199
2024.02.28	02:30:00	2032.265	2032.584	2030.583	2030.583	640	0	199
2024.02.28	02:45:00	2030.588	2031.189	2030.468	2031.026	651	0	200
2024.02.28	03:00:00	2031.041	2031.459	2030.374	2030.493	705	0	199
2024.02.28	03:15:00	2030.494	2030.981	2029.797	2030.904	743	0	200
2024.02.28	03:30:00	2030.904	2031.775	2030.888	2031.154	637	0	200
2024.02.28	03:45:00	2031.152	2031.407	2030.821	2030.935	579	0	199
2024.02.28	04:00:00	2030.937	2031.150	2030.291	2030.488	541	0	200
2024.02.28	04:15:00	2030.499	2031.000	2029.785	2030.665	587	0	199
2024.02.28	04:30:00	2030.674	2031.011	2030.362	2030.845	670	0	199
2024.02.28	04:45:00	2030.843	2030.952	2030.162	2030.259	465	0	199
2024.02.28	05:00:00	2030.257	2030.890	2029.992	2030.736	603	0	200
2024.02.28	05:15:00	2030.737	2030.859	2030.439	2030.839	505	0	200
2024.02.28	05:30:00	2030.845	2030.845	2030.352	2030.539	552	0	200
2024.02.28	05:45:00	2030.542	2031.104	2030.414	2030.909	539	0	200
2024.02.28	06:00:00	2030.934	2032.020	2030.859	2031.541	666	0	200
2024.02.28	06:15:00	2031.577	2031.717	2030.969	2031.244	588	0	200
2024.02.28	06:30:00	2031.242	2031.464	2030.453	2030.660	621	0	199
2024.02.28	06:45:00	2030.678	2030.686	2028.628	2029.331	809	0	199
2024.02.28	07:00:00	2029.329	2029.329	2028.480	2028.677	865	0	199
2024.02.28	07:15:00	2028.695	2029.338	2028.397	2028.807	787	0	200
2024.02.28	07:30:00	2028.777	2029.311	2028.171	2028.178	849	0	200
2024.02.28	07:45:00	2028.180	2028.583	2027.816	2028.121	799	0	200
2024.02.28	08:00:00	2028.166	2028.841	2027.584	2028.841	967	0	199
2024.02.28	08:15:00	2028.786	2029.233	2028.523	2028.810	898	0	200
2024.02.28	08:30:00	2028.800	2028.856	2027.927	2028.032	884	0	200
2024.02.28	08:45:00	2028.034	2028.176	2026.600	2026.814	938	0	199
2024.02.28	09:00:00	2026.807	2027.369	2025.457	2026.253	988	0	200
2024.02.28	09:15:00	2026.192	2026.383	2025.313	2025.668	953	0	200
2024.02.28	09:30:00	2025.709	2026.207	2024.910	2026.117	930	0	199
2024.02.28	09:45:00	2026.142	2026.634	2024.829	2024.855	937	0	200
2024.02.28	10:00:00	2024.853	2026.076	2024.467	2025.317	1023	0	200
2024.02.28	10:15:00	2025.361	2025.797	2024.899	2025.389	925	0	200
2024.02.28	10:30:00	2025.345	2027.110	2025.095	2026.987	1003	0	200
2024.02.28	10:45:00	2026.991	2027.523	2026.702	2027.285	906	0	199
2024.02.28	11:00:00	2027.281	2027.835	2026.977	2027.100	869	0	199
2024.02.28	11:15:00	2027.156	2027.826	2026.651	2027.275	866	0	200
2024.02.28	11:30:00	2027.238	2027.858	2027.054	2027.481	926	0	199
2024.02.28	11:45:00	2027.539	2027.689	2026.814	2027.255	862	0	200
2024.02.28	12:00:00	2027.204	2029.172	2026.832	2029.093	944	0	200
2024.02.28	12:15:00	2029.091	2029.221	2028.394	2029.052	949	0	200
2024.02.28	12:30:00	2029.078	2029.786	2028.827	2029.518	849	0	200
2024.02.28	12:45:00	2029.518	2030.373	2029.238	2029.520	915	0	200
2024.02.28	13:00:00	2029.526	2032.570	2029.081	2032.239	1186	0	199
2024.02.28	13:15:00	2032.284	2034.125	2032.072	2033.237	1492	0	199
2024.02.28	13:30:00	2033.268	2036.054	2032.154	2034.488	2106	0	199
2024.02.28	13:45:00	2034.506	2036.041	2034.220	2035.781	1657	0	199
2024.02.28	14:00:00	2035.781	2037.925	2034.574	2034.586	1659	0	199
2024.02.28	14:15:00	2034.587	2035.205	2033.584	2033.950	1248	0	200
2024.02.28	14:30:00	2033.906	2034.036	2032.629	2032.862	1438	0	199
2024.02.28	14:45:00	2032.806	2034.011	2031.033	2031.780	1333	0	199
2024.02.28	15:00:00	2031.744	2033.482	2031.272	2032.486	1333	0	200
2024.02.28	15:15:00	2032.507	2033.244	2030.387	2032.982	1199	0	199
2024.02.28	15:30:00	2033.043	2034.018	2031.967	2032.028	1126	0	200
2024.02.28	15:45:00	2032.069	2032.585	2031.649	2031.790	1028	0	199
2024.02.28	16:00:00	2031.758	2033.248	2031.715	2032.334	1122	0	200
2024.02.28	16:15:00	2032.369	2034.048	2032.305	2033.518	1080	0	199
2024.02.28	16:30:00	2033.568	2033.670	2032.225	2032.467	962	0	200
2024.02.28	16:45:00	2032.473	2033.754	2032.256	2033.548	926	0	200
2024.02.28	17:00:00	2033.548	2035.522	2033.508	2034.870	958	0	200
2024.02.28	17:15:00	2034.838	2034.935	2033.522	2033.633	907	0	199
2024.02.28	17:30:00	2033.627	2033.629	2032.409	2033.191	961	0	200
2024.02.28	17:45:00	2033.187	2033.960	2032.289	2033.761	916	0	200
2024.02.28	18:00:00	2033.755	2034.804	2033.285	2033.474	924	0	199
2024.02.28	18:15:00	2033.510	2033.807	2032.871	2033.375	899	0	200
2024.02.28	18:30:00	2033.325	2033.767	2032.014	2032.171	843	0	199
2024.02.28	18:45:00	2032.170	2032.170	2031.398	2031.570	817	0	200
2024.02.28	19:00:00	2031.555	2031.735	2030.834	2031.224	842	0	200
2024.02.28	19:15:00	2031.227	2032.055	2030.933	2031.873	806	0	199
2024.02.28	19:30:00	2031.857	2031.857	2031.039	2031.630	810	0	200
2024.02.28	19:45:00	2031.636	2032.328	2031.381	2032.089	781	0	200
2024.02.28	20:00:00	2032.139	2033.687	2032.053	2033.575	825	0	199
2024.02.28	20:15:00	2033.569	2034.122	2033.006	2034.064	753	0	200
2024.02.28	20:30:00	2034.058	2034.162	2033.442	2033.580	744	0	199
2024.02.28	20:45:00	2033.598	2034.145	2033.400	2033.740	730	0	200
2024.02.28	21:00:00	2033.761	2033.820	2033.375	2033.483	448	0	200
2024.02.28	21:15:00	2033.479	2033.679	2033.001	2033.591	387	0	200
2024.02.28	21:30:00	2033.586	2034.906	2033.520	2034.682	386	0	199
2024.02.28	21:45:00	2034.678	2035.258	2033.396	2033.845	412	0	199
2024.02.28	23:00:00	2034.519	2035.415	2034.392	2034.691	394	0	600
2024.02.28	23:15:00	2034.683	2035.023	2034.508	2034.541	300	0	600
2024.02.28	23:30:00	2034.541	2035.031	2034.468	2034.856	306	0	600
2024.02.28	23:45:00	2034.884	2035.024	2034.300	2034.303	364	0	599
2024.02.29	00:00:00	2034.378	2035.513	2034.378	2035.213	531	0	200
2024.02.29	00:15:00	2035.265	2035.292	2034.680	2034.694	461	0	200
2024.02.29	00:30:00	2034.694	2034.909	2034.163	2034.673	489	0	200
2024.02.29	00:45:00	2034.692	2035.267	2033.935	2034.199	633	0	200
2024.02.29	01:00:00	2034.174	2035.325	2034.152	2034.877	745	0	199
2024.02.29	01:15:00	2034.833	2035.460	2034.288	2034.813	672	0	200
2024.02.29	01:30:00	2034.838	2036.480	2034.584	2036.148	836	0	199
2024.02.29	01:45:00	2036.101	2036.545	2035.420	2036.378	772	0	200
2024.02.29	02:00:00	2036.395	2036.524	2035.448	2036.145	852	0	199
2024.02.29	02:15:00	2036.147	2037.036	2035.770	2036.664	740	0	200
2024.02.29	02:30:00	2036.624	2036.951	2036.052	2036.334	754	0	200
2024.02.29	02:45:00	2036.329	2036.788	2035.873	2036.503	730	0	200
2024.02.29	03:00:00	2036.516	2036.708	2036.012	2036.074	610	0	200
2024.02.29	03:15:00	2036.063	2036.362	2035.459	2035.654	651	0	200
2024.02.29	03:30:00	2035.608	2035.745	2035.181	2035.576	584	0	200
2024.02.29	03:45:00	2035.587	2036.593	2035.489	2036.541	500	0	200
2024.02.29	04:00:00	2036.541	2036.561	2035.764	2035.814	522	0	200
2024.02.29	04:15:00	2035.817	2036.370	2035.575	2035.960	545	0	200
2024.02.29	04:30:00	2035.962	2036.018	2035.347	2035.481	467	0	200
2024.02.29	04:45:00	2035.482	2035.499	2035.025	2035.173	477	0	200
2024.02.29	05:00:00	2035.217	2035.753	2034.746	2034.987	575	0	200
2024.02.29	05:15:00	2034.986	2035.324	2034.541	2034.681	641	0	200
2024.02.29	05:30:00	2034.702	2035.486	2034.336	2035.409	704	0	200
2024.02.29	05:45:00	2035.358	2035.905	2035.358	2035.582	584	0	200
2024.02.29	06:00:00	2035.585	2035.929	2035.400	2035.701	608	0	200
2024.02.29	06:15:00	2035.696	2036.435	2035.570	2036.371	638	0	200
2024.02.29	06:30:00	2036.338	2036.985	2036.159	2036.539	682	0	199
2024.02.29	06:45:00	2036.543	2036.973	2036.463	2036.782	626	0	199
2024.02.29	07:00:00	2036.808	2037.539	2036.385	2036.676	779	0	200
2024.02.29	07:15:00	2036.680	2036.905	2035.850	2036.415	758	0	200
2024.02.29	07:30:00	2036.409	2037.782	2036.409	2037.461	854	0	199
2024.02.29	07:45:00	2037.397	2037.839	2036.351	2037.230	911	0	199
2024.02.29	08:00:00	2037.171	2037.288	2035.497	2035.759	1072	0	199
2024.02.29	08:15:00	2035.755	2037.243	2035.624	2036.801	907	0	199
2024.02.29	08:30:00	2036.777	2036.917	2035.865	2036.344	901	0	199
2024.02.29	08:45:00	2036.345	2037.456	2035.811	2037.126	908	0	199
2024.02.29	09:00:00	2037.193	2037.419	2036.190	2036.277	1087	0	199
2024.02.29	09:15:00	2036.277	2036.414	2035.109	2035.725	888	0	199
2024.02.29	09:30:00	2035.764	2036.000	2034.837	2035.265	896	0	200
2024.02.29	09:45:00	2035.255	2035.258	2033.970	2034.531	1002	0	199
2024.02.29	10:00:00	2034.537	2034.803	2033.896	2034.097	883	0	200
2024.02.29	10:15:00	2034.135	2034.135	2032.515	2032.529	925	0	199
2024.02.29	10:30:00	2032.481	2033.005	2031.235	2031.599	980	0	200
2024.02.29	10:45:00	2031.597	2031.597	2030.474	2030.815	990	0	200
2024.02.29	11:00:00	2030.801	2031.509	2030.173	2031.178	987	0	200
2024.02.29	11:15:00	2031.181	2031.766	2030.672	2031.010	864	0	199
2024.02.29	11:30:00	2031.009	2031.207	2029.532	2029.844	979	0	199
2024.02.29	11:45:00	2029.841	2030.316	2028.830	2030.237	998	0	200
2024.02.29	12:00:00	2030.237	2030.360	2029.023	2029.200	909	0	199
2024.02.29	12:15:00	2029.200	2029.545	2028.062	2028.721	980	0	199
2024.02.29	12:30:00	2028.748	2030.417	2028.453	2030.251	920	0	200
2024.02.29	12:45:00	2030.234	2030.589	2029.671	2030.175	914	0	200
2024.02.29	13:00:00	2030.173	2031.480	2030.145	2031.042	1260	0	199
2024.02.29	13:15:00	2031.027	2033.581	2031.023	2032.176	1174	0	199
2024.02.29	13:30:00	2032.119	2043.952	2031.478	2043.767	5479	0	199
2024.02.29	13:45:00	2043.815	2048.651	2043.815	2047.532	2998	0	199
2024.02.29	14:00:00	2047.565	2050.315	2046.567	2049.585	2097	0	199
2024.02.29	14:15:00	2049.576	2049.576	2047.663	2048.021	1491	0	199
2024.02.29	14:30:00	2048.067	2049.978	2045.867	2049.758	2192	0	200
2024.02.29	14:45:00	2049.789	2050.286	2046.695	2047.737	1923	0	199
2024.02.29	15:00:00	2047.784	2050.683	2047.064	2048.326	1957	0	199
2024.02.29	15:15:00	2048.389	2049.140	2046.491	2048.716	1546	0	199
2024.02.29	15:30:00	2048.758	2049.930	2047.335	2047.363	1466	0	199
2024.02.29	15:45:00	2047.335	2048.960	2046.964	2048.068	1648	0	200
2024.02.29	16:00:00	2048.098	2048.350	2045.288	2045.714	1422	0	199
2024.02.29	16:15:00	2045.678	2046.370	2044.430	2044.758	1356	0	199
2024.02.29	16:30:00	2044.727	2045.843	2043.709	2045.320	1406	0	199
2024.02.29	16:45:00	2045.300	2046.434	2044.852	2044.931	1083	0	199
2024.02.29	17:00:00	2044.887	2045.510	2044.217	2045.379	1024	0	199
2024.02.29	17:15:00	2045.351	2045.937	2044.175	2044.427	1021	0	200
2024.02.29	17:30:00	2044.433	2044.939	2043.273	2044.164	1054	0	200
2024.02.29	17:45:00	2044.133	2045.799	2043.709	2045.623	1058	0	199
2024.02.29	18:00:00	2045.569	2046.759	2045.090	2046.469	1080	0	199
2024.02.29	18:15:00	2046.468	2046.520	2045.405	2045.810	1146	0	200
2024.02.29	18:30:00	2045.786	2046.327	2045.005	2045.335	1008	0	199
2024.02.29	18:45:00	2045.340	2046.522	2044.990	2046.201	848	0	200
2024.02.29	19:00:00	2046.199	2046.856	2045.850	2045.932	893	0	200
2024.02.29	19:15:00	2045.935	2046.533	2045.752	2046.338	860	0	199
2024.02.29	19:30:00	2046.364	2046.726	2044.656	2044.664	852	0	200
2024.02.29	19:45:00	2044.688	2045.446	2043.989	2044.477	884	0	200
2024.02.29	20:00:00	2044.420	2045.381	2044.359	2044.806	813	0	199
2024.02.29	20:15:00	2044.819	2045.419	2044.384	2044.385	750	0	199
2024.02.29	20:30:00	2044.407	2044.560	2043.918	2044.030	754	0	199
2024.02.29	20:45:00	2044.010	2044.300	2043.726	2044.019	844	0	199
2024.02.29	21:00:00	2044.073	2044.223	2043.213	2043.655	674	0	200
2024.02.29	21:15:00	2043.644	2043.805	2043.309	2043.657	397	0	200
2024.02.29	21:30:00	2043.654	2043.660	2042.829	2043.143	389	0	199
2024.02.29	21:45:00	2043.143	2043.898	2043.049	2043.739	324	0	200
2024.02.29	23:00:00	2043.954	2044.148	2043.184	2043.373	400	0	599
2024.02.29	23:15:00	2043.359	2043.562	2042.765	2043.337	363	0	600
2024.02.29	23:30:00	2043.351	2043.641	2043.136	2043.348	388	0	599
2024.02.29	23:45:00	2043.355	2044.010	2043.150	2043.981	389	0	600
2024.03.01	00:00:00	2044.051	2044.225	2042.819	2043.771	644	0	200
2024.03.01	00:15:00	2043.781	2043.967	2043.331	2043.447	574	0	200
2024.03.01	00:30:00	2043.451	2043.491	2042.769	2043.398	557	0	200
2024.03.01	00:45:00	2043.417	2044.055	2043.151	2043.709	589	0	199
2024.03.01	01:00:00	2043.757	2044.142	2043.010	2043.675	761	0	199
2024.03.01	01:15:00	2043.682	2044.079	2043.557	2044.008	578	0	200
2024.03.01	01:30:00	2043.991	2044.694	2043.890	2044.150	682	0	200
2024.03.01	01:45:00	2044.178	2044.407	2043.826	2044.289	584	0	199
2024.03.01	02:00:00	2044.302	2045.119	2044.050	2045.033	540	0	200
2024.03.01	02:15:00	2045.042	2045.051	2044.612	2044.956	585	0	200
2024.03.01	02:30:00	2044.978	2045.859	2044.929	2045.609	659	0	200
2024.03.01	02:45:00	2045.640	2045.672	2044.966	2045.378	713	0	199
2024.03.01	03:00:00	2045.380	2046.168	2045.228	2046.039	675	0	199
2024.03.01	03:15:00	2046.059	2046.339	2045.682	2045.829	617	0	199
2024.03.01	03:30:00	2045.876	2046.500	2045.635	2046.361	513	0	200
2024.03.01	03:45:00	2046.361	2046.792	2046.085	2046.518	572	0	200
2024.03.01	04:00:00	2046.518	2046.518	2045.821	2046.157	430	0	200
2024.03.01	04:15:00	2046.162	2046.502	2046.049	2046.250	377	0	200
2024.03.01	04:30:00	2046.251	2046.314	2045.795	2046.102	379	0	199
2024.03.01	04:45:00	2046.103	2046.182	2045.196	2045.458	478	0	200
2024.03.01	05:00:00	2045.469	2045.638	2044.408	2044.467	572	0	200
2024.03.01	05:15:00	2044.469	2044.475	2043.409	2044.396	635	0	200
2024.03.01	05:30:00	2044.441	2045.442	2044.332	2044.643	771	0	200
2024.03.01	05:45:00	2044.677	2045.243	2044.565	2044.996	561	0	199
2024.03.01	06:00:00	2045.039	2046.744	2044.804	2046.369	721	0	200
2024.03.01	06:15:00	2046.374	2048.107	2046.352	2047.681	735	0	199
2024.03.01	06:30:00	2047.684	2047.710	2046.578	2046.813	660	0	200
2024.03.01	06:45:00	2046.815	2047.068	2046.483	2046.736	680	0	200
2024.03.01	07:00:00	2046.726	2048.515	2046.406	2048.310	940	0	199
